ignore	0	html	None	[]	[]
ignore	1	head	html	[]	[]
ignore	2	title	head	['Papan Reklame Dikeluhkan Warga, Cama Pancoran Tak Tahu Pemasangnya - Poskota News']	[]
ignore	3	body	html	[]	[]
ignore	4	div	body	[]	[]
ignore	5	div	div	[]	[]
ignore	6	div	div	[]	[]
ignore	7	h3	div	['Kanal']	[]
ignore	8	ul	div	[]	[]
ignore	9	li	ul	[]	[]
ignore	10	a	li	['Kriminal']	[]
ignore	11	li	ul	[]	[]
ignore	12	a	li	['Megapolitan']	[]
ignore	13	li	ul	[]	[]
ignore	14	a	li	['Nasional']	[]
ignore	15	li	ul	[]	[]
ignore	16	a	li	['Nusantara']	[]
ignore	17	li	ul	[]	[]
ignore	18	a	li	['Entertainment']	[]
ignore	19	li	ul	[]	[]
ignore	20	a	li	['Sport']	[]
ignore	21	li	ul	[]	[]
ignore	22	a	li	['Gaya Hidup']	[]
ignore	23	li	ul	[]	[]
ignore	24	a	li	['Wisata']	[]
ignore	25	li	ul	[]	[]
ignore	26	a	li	['Komunitas']	[]
ignore	27	li	ul	[]	[]
ignore	28	a	li	['Otomotif']	[]
ignore	29	li	ul	[]	[]
ignore	30	a	li	['Internasional']	[]
ignore	31	li	ul	[]	[]
ignore	32	a	li	['Opini']	[]
ignore	33	li	ul	[]	[]
ignore	34	a	li	['Sental-Sentil']	[]
ignore	35	li	ul	[]	[]
ignore	36	a	li	['Nah Ini Dia']	[]
ignore	37	li	ul	[]	[]
ignore	38	a	li	['Poskota TV']	['Poskota TV']
ignore	39	i	a	[]	[]
ignore	40	li	ul	[]	[]
ignore	41	a	li	['Poskota Foto']	['Poskota Foto']
ignore	42	i	a	[]	[]
ignore	43	li	ul	[]	[]
ignore	44	a	li	['Iklan Baris']	[]
ignore	45	li	ul	[]	[]
ignore	46	a	li	['ePaper']	[]
ignore	47	li	ul	[]	[]
ignore	48	a	li	['Anti Stress']	[]
ignore	49	li	ul	[]	[]
ignore	50	a	li	['Ramadhan']	[]
ignore	51	li	ul	[]	[]
ignore	52	a	li	['Posmo']	[]
ignore	53	li	ul	[]	[]
ignore	54	a	li	['Indeks']	[]
ignore	55	li	ul	[]	[]
ignore	56	a	li	['Sekilas']	['Sekilas']
ignore	57	i	a	[]	[]
ignore	58	li	ul	[]	[]
ignore	59	a	li	['Hubungi Kami']	['Hubungi Kami']
ignore	60	i	a	[]	[]
ignore	61	div	div	[]	[]
ignore	62	div	div	[]	[]
ignore	63	nav	div	[]	[]
ignore	64	div	nav	[]	[]
ignore	65	div	div	[]	[]
ignore	66	ul	div	[]	[]
ignore	67	li	ul	[]	[]
ignore	68	a	li	[]	[]
ignore	69	img	a	[]	[]
ignore	70	li	ul	[]	[]
ignore	71	a	li	['Kriminal']	[]
ignore	72	li	ul	[]	[]
ignore	73	a	li	['Megapolitan']	[]
ignore	74	li	ul	[]	[]
ignore	75	a	li	['Entertainment']	[]
ignore	76	li	ul	[]	[]
ignore	77	a	li	['Sport']	[]
ignore	78	li	ul	[]	[]
ignore	79	a	li	['Nah Ini Dia']	[]
ignore	80	li	ul	[]	[]
ignore	81	a	li	['Iklan Baris']	[]
ignore	82	li	ul	[]	[]
ignore	83	a	li	['Karirpad']	[]
ignore	84	li	ul	[]	[]
ignore	85	a	li	['Menu']	[]
ignore	86	ul	li	[]	[]
ignore	87	li	ul	[]	[]
ignore	88	a	li	['Nasional']	[]
ignore	89	li	ul	[]	[]
ignore	90	a	li	['Internasional']	[]
ignore	91	li	ul	[]	[]
ignore	92	a	li	['Nusantara']	[]
ignore	93	li	ul	[]	[]
ignore	94	a	li	['Otomotif']	[]
ignore	95	li	ul	[]	[]
ignore	96	a	li	['Opini']	[]
ignore	97	li	ul	[]	[]
ignore	98	a	li	['Sental-Sentil']	[]
ignore	99	li	ul	[]	[]
ignore	100	a	li	['Poskota TV']	['Poskota TV']
ignore	101	i	a	[]	[]
ignore	102	li	ul	[]	[]
ignore	103	a	li	['Poskota Foto']	['Poskota Foto']
ignore	104	i	a	[]	[]
ignore	105	li	ul	[]	[]
ignore	106	a	li	['ePaper']	[]
ignore	107	li	ul	[]	[]
ignore	108	a	li	['Anti Stress']	[]
ignore	109	li	ul	[]	[]
ignore	110	a	li	['Posmo']	[]
