ignore	0	html	None	[]	[]
ignore	1	head	html	[]	[]
ignore	2	title	head	['Jonan: Tak Ada Revisi Investasi Bidang Kelistrikan']	[]
ignore	3	noscript	head	[]	[]
ignore	4	img	noscript	[]	[]
ignore	5	body	html	[]	[]
ignore	6	noscript	body	[]	[]
ignore	7	div	body	[]	[]
ignore	8	div	div	[]	[]
ignore	9	div	body	[]	[]
ignore	10	div	div	[]	[]
ignore	11	div	body	[]	[]
ignore	12	div	body	[]	[]
ignore	13	div	div	[]	[]
ignore	14	a	div	[]	[]
ignore	15	img	a	[]	[]
ignore	16	div	div	[]	[]
ignore	17	div	div	[]	[]
ignore	18	div	div	[]	[]
ignore	19	div	div	[]	[]
ignore	20	ul	div	[]	[]
ignore	21	li	ul	[]	[]
ignore	22	a	li	[]	[]
ignore	23	img	a	[]	[]
ignore	24	li	ul	[]	[]
ignore	25	li	ul	[]	[]
ignore	26	a	li	['Home']	[]
ignore	27	li	ul	[]	[]
ignore	28	a	li	['Ekonomi Bisnis']	[]
ignore	29	li	ul	[]	[]
ignore	30	a	li	['Finansial']	[]
ignore	31	li	ul	[]	[]
ignore	32	a	li	['SolusiUKM']	[]
ignore	33	li	ul	[]	[]
ignore	34	a	li	['Perencanaan Keuangan']	[]
ignore	35	li	ul	[]	[]
ignore	36	a	li	['Properti']	[]
ignore	37	li	ul	[]	[]
ignore	38	a	li	['Energi']	[]
ignore	39	li	ul	[]	[]
ignore	40	a	li	['Industri']	[]
ignore	41	li	ul	[]	[]
ignore	42	a	li	[u'd\u2019Preneur']	[]
ignore	43	li	ul	[]	[]
ignore	44	a	li	['Indeks']	[]
ignore	45	div	div	[]	[]
ignore	46	div	div	[u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n                    ', u' \xb7\n            \t\n        ']	['\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7', '\xc2\xb7']
ignore	47	a	div	[' Adsmart ']	[]
ignore	48	span	a	['new']	[]
ignore	49	a	div	['Infrastruktur ']	[]
ignore	50	span	a	['new']	[]
ignore	51	a	div	['Konsultasi']	[]
ignore	52	a	div	['Infografis']	[]
ignore	53	a	div	['Bursa Valas']	[]
ignore	54	a	div	['Moneter']	[]
ignore	55	a	div	['Market Research']	[]
ignore	56	a	div	['Foto']	[]
ignore	57	a	div	['BizVideo']	[]
ignore	58	a	div	['Most Popular']	[]
ignore	59	a	div	['Fokus']	[]
ignore	60	a	div	['Lowongan Pekerjaan']	[]
ignore	61	div	div	[]	[]
ignore	62	div	div	[]	[]
ignore	63	div	div	[]	[]
ignore	64	div	div	[]	[]
ignore	65	div	div	[]	[]
ignore	66	div	div	[]	[]
ignore	67	div	div	[' /\n            ', ' /\n            ']	['/', '/']
ignore	68	a	div	['detikFinance']	[]
ignore	69	a	div	['Energi']	[]
ignore	70	a	div	['Detail Berita']	[]
ignore	71	div	div	[]	[]
ignore	72	span	div	['Follow detikFinance']	[]
ignore	73	a	div	[]	[]
ignore	74	img	a	[]	[]
ignore	75	a	div	[]	[]
ignore	76	img	a	[]	[]
ignore	77	a	div	[]	[]
ignore	78	img	a	[]	[]
ignore	79	a	div	[]	[]
ignore	80	img	a	[]	[]
ignore	81	div	div	[]	[]
ignore	82	div	div	[]	[]
ignore	83	div	div	[]	[]
ignore	84	article	div	[]	[]
ignore	85	div	article	[]	[]
ignore	86	div	div	['Selasa, 01 Mei  2018 19:02 WIB']	[]
ignore	87	h2	div	[]	[]
ignore	88	h1	div	['Jonan: Tak Ada Revisi Investasi Bidang Kelistrikan']	[]
ignore	89	div	div	['Ardan Adhi Chandra - detikFinance']	[]
ignore	90	div	article	[]	[]
ignore	91	a	div	[]	[]
ignore	92	img	a	[]	[]
ignore	93	span	a	['Share ']	[]
ignore	94	b	span	['0']	[]
ignore	95	a	div	[]	[]
ignore	96	img	a	[]	[]
ignore	97	span	a	['Tweet ']	[]
ignore	98	b	span	['0']	[]
