ignore	0	html	None	[]	[]
ignore	1	head	html	[]	[]
ignore	2	noscript	head	[]	[]
ignore	3	img	noscript	[]	[]
ignore	4	title	head	['Punya Kebiasaan Mengupil? Awas Radang Otak Mengintai - Kompas.com']	[]
ignore	5	body	html	[]	[]
ignore	6	noscript	body	[]	[]
ignore	7	div	body	[]	[]
ignore	8	div	div	[]	[]
ignore	9	div	div	[]	[]
ignore	10	ul	div	[]	[]
ignore	11	li	ul	[]	[]
ignore	12	a	li	['Harian Kompas']	[]
ignore	13	li	ul	[]	[]
ignore	14	a	li	['Kompas TV']	[]
ignore	15	li	ul	[]	[]
ignore	16	a	li	['Live Radio']	[]
ignore	17	ul	div	[]	[]
ignore	18	li	ul	[]	[]
ignore	19	a	li	['Kompasiana.com']	[]
ignore	20	li	ul	[]	[]
ignore	21	a	li	['Kompaskarier.com']	[]
ignore	22	li	ul	[]	[]
ignore	23	a	li	['Gramedia.com']	[]
ignore	24	li	ul	[]	[]
ignore	25	a	li	['GridOto.com']	[]
ignore	26	li	ul	[]	[]
ignore	27	a	li	['Bolasport.com']	[]
ignore	28	li	ul	[]	[]
ignore	29	a	li	['Grid.id']	[]
ignore	30	li	ul	[]	[]
ignore	31	a	li	['Kontan.co.id']	[]
ignore	32	div	div	[]	[]
ignore	33	div	div	[]	[]
ignore	34	div	div	[]	[]
ignore	35	div	div	[]	[]
ignore	36	h1	div	[]	[]
ignore	37	a	h1	[]	[]
ignore	38	img	a	[]	[]
ignore	39	div	div	[]	[]
ignore	40	form	div	[]	[]
ignore	41	input	form	[]	[]
ignore	42	input	form	[]	[]
ignore	43	span	form	[]	[]
ignore	44	svg	span	[]	[]
ignore	45	use	svg	[]	[]
ignore	46	div	div	[]	[]
ignore	47	ul	div	[]	[]
ignore	48	li	ul	[]	[]
ignore	49	a	li	['Register']	[]
ignore	50	li	ul	[]	[]
ignore	51	a	li	['Login']	[]
ignore	52	div	div	[]	[]
ignore	53	div	div	[]	[]
ignore	54	div	div	[]	[]
ignore	55	div	div	[]	[]
ignore	56	a	div	[]	[]
ignore	57	img	a	[]	[]
ignore	58	ul	div	[]	[]
ignore	59	li	ul	[]	[]
ignore	60	a	li	['News']	[]
ignore	61	ul	li	[]	[]
ignore	62	li	ul	[]	[]
ignore	63	a	li	['Nasional']	[]
ignore	64	li	ul	[]	[]
ignore	65	a	li	['Regional']	[]
ignore	66	li	ul	[]	[]
ignore	67	a	li	['Megapolitan']	[]
ignore	68	li	ul	[]	[]
ignore	69	a	li	['Internasional']	[]
ignore	70	li	ul	[]	[]
ignore	71	a	li	['Surat Pembaca']	[]
ignore	72	li	ul	[]	[]
ignore	73	a	li	['Kilas Daerah']	[]
ignore	74	li	ul	[]	[]
ignore	75	a	li	['Kilas Kementerian']	[]
ignore	76	li	ul	[]	[]
ignore	77	a	li	['Pilkada 2018']	[]
ignore	78	li	ul	[]	[]
ignore	79	a	li	['Indeks']	[]
ignore	80	li	ul	[]	[]
ignore	81	a	li	['Ekonomi']	[]
ignore	82	ul	li	[]	[]
ignore	83	li	ul	[]	[]
ignore	84	a	li	['Makro']	[]
ignore	85	li	ul	[]	[]
ignore	86	a	li	['Bisnis']	[]
ignore	87	li	ul	[]	[]
ignore	88	a	li	['Keuangan']	[]
ignore	89	li	ul	[]	[]
ignore	90	a	li	['Inspirasi']	[]
ignore	91	li	ul	[]	[]
ignore	92	a	li	['Rilis']	[]
ignore	93	li	ul	[]	[]
ignore	94	a	li	['Kilas BUMN']	[]
ignore	95	li	ul	[]	[]
ignore	96	a	li	['Indeks']	[]
ignore	97	li	ul	[]	[]
ignore	98	a	li	['Bola']	[]
ignore	99	ul	li	[]	[]
ignore	100	li	ul	[]	[]
ignore	101	a	li	['Indonesia']	[]
ignore	102	li	ul	[]	[]
ignore	103	a	li	['Inggris']	[]
ignore	104	li	ul	[]	[]
ignore	105	a	li	['Italia']	[]
ignore	106	li	ul	[]	[]
ignore	107	a	li	['Spanyol']	[]
ignore	108	li	ul	[]	[]
ignore	109	a	li	['Champions']	[]
ignore	110	li	ul	[]	[]
ignore	111	a	li	['Internasional']	[]
ignore	112	li	ul	[]	[]
ignore	113	a	li	['Liga Lain']	[]
ignore	114	li	ul	[]	[]
ignore	115	a	li	['Corner']	[]
